From_Category,To_Category,Ratio_of_human_to_shortest
C0007,C0055,1.6323185011709602
C0007,C0056,1.5000000000000002
C0007,C0057,1.6962025316455696
C0007,C0058,1.5103092783505156
C0007,C0059,1.5775862068965516
C0007,C0060,1.727272727272727
C0007,C0061,1.7857142857142856
C0007,C0062,1.5325077399380804
C0007,C0063,1.7391304347826089
C0007,C0064,1.3389830508474576
C0007,C0065,1.7804878048780486
C0007,C0066,1.5555555555555556
C0007,C0067,1.9512987012987015
C0007,C0068,1.8957345971563981
C0007,C0069,1.0
C0007,C0070,1.7850877192982457
C0007,C0071,1.9833333333333334
C0007,C0072,1.737704918032787
C0007,C0073,1.4814814814814814
C0007,C0074,1.3644859813084111
C0007,C0075,1.8918918918918917
C0007,C0076,1.6477272727272727
C0007,C0077,1.6666666666666667
C0007,C0078,1.3777777777777775
C0007,C0079,1.5867768595041325
C0007,C0080,2.0
C0007,C0081,1.6068376068376067
C0007,C0082,2.0
C0007,C0083,1.9506172839506173
C0007,C0084,1.7352941176470589
C0007,C0085,1.6981132075471697
C0007,C0086,1.5084745762711864
C0007,C0087,1.8289473684210527
C0007,C0088,1.2249999999999999
C0007,C0089,1.4444444444444444
C0007,C0090,3.8000000000000003
C0007,C0091,1.1428571428571428
C0007,C0092,1.578125
C0007,C0093,1.4362416107382552
C0007,C0094,1.84375
C0007,C0095,2.0
C0007,C0096,1.7666666666666666
C0007,C0097,1.7209302325581397
C0007,C0098,1.457831325301205
C0007,C0099,1.7500000000000002
C0007,C0100,1.5666666666666667
C0007,C0101,1.2
C0007,C0102,2.042944785276074
C0007,C0103,1.5319148936170215
C0007,C0104,1.6124999999999998
C0007,C0105,1.5163727959697733
C0007,C0106,2.0
C0007,C0107,1.6814516129032258
C0007,C0108,1.6716417910447758
C0007,C0109,1.3550295857988166
C0007,C0110,1.6833333333333333
C0007,C0111,1.7488372093023254
C0007,C0112,1.657894736842105
C0007,C0113,2.2580645161290325
C0007,C0114,1.4339622641509433
C0007,C0115,1.5423728813559323
C0007,C0116,1.5962732919254659
C0007,C0117,1.8002073971655719
C0007,C0118,1.7672605790645879
C0007,C0119,1.7210451977401129
C0007,C0120,1.6204819277108433
C0007,C0121,1.8033707865168538
C0007,C0122,1.5447154471544713
C0007,C0123,1.7064220183486238
C0007,C0124,1.3300970873786406
C0007,C0125,2.1454545454545455
C0007,C0126,2.2867132867132867
C0007,C0127,1.4705882352941178
C0007,C0128,1.6578947368421053
C0007,C0129,1.6221198156682028
C0007,C0130,2.053811659192825
C0007,C0131,1.5555555555555556
C0007,C0132,1.75
C0007,C0133,1.8782608695652174
C0007,C0134,1.8230563002680964
C0007,C0135,1.7574257425742572
C0007,C0136,1.8296593186372745
C0007,C0137,1.839541547277937
C0007,C0138,1.7066666666666666
C0007,C0139,1.7177570093457941
C0007,C0140,1.9308510638297876
C0007,C0141,1.9599999999999997
C0007,C0142,1.7049180327868854
C0007,C0143,1.6835016835016836
C0007,C0144,1.763425253991292
C0007,C0145,1.73125
C0007,C0146,1.6842105263157894
C0008,C0001,1.7530428647027696
C0008,C0002,1.7759562841530054
C0008,C0003,1.7631027253668765
C0008,C0004,1.756309148264984
C0008,C0005,1.6858943286476007
C0008,C0006,1.8976525821596244
C0008,C0007,1.961215513794482
C0008,C0008,1.619677334038614
C0008,C0009,1.6825842696629214
C0008,C0010,1.8219971056439943
C0008,C0011,2.129396984924623
C0008,C0012,1.694510739856802
C0008,C0013,1.9003021148036254
C0008,C0014,1.6934105321202098
C0008,C0015,1.7886540600667409
C0008,C0016,1.8208677136012774
C0008,C0017,1.7759562841530054
C0008,C0019,1.9191176470588236
C0008,C0020,1.6585365853658536
C0008,C0021,1.4789915966386555
C0008,C0022,1.9557522123893802
C0008,C0023,1.6274509803921566
C0008,C0024,1.4482758620689655
C0008,C0025,1.4489795918367347
C0008,C0026,1.9450549450549448
C0008,C0027,2.180327868852459
C0008,C0028,1.7431693989071038
C0008,C0029,1.650485436893204
C0008,C0030,2.15625
C0008,C0031,1.6661129568106312
C0008,C0032,1.5483870967741935
C0008,C0033,1.6083333333333332
C0008,C0034,2.120817843866171
C0008,C0035,1.7658227848101264
C0008,C0036,1.8135593220338984
C0008,C0037,3.621212121212121
C0008,C0038,1.6051660516605166
C0008,C0039,1.9457364341085273
C0008,C0040,2.1155778894472363
C0008,C0041,1.8453608247422681
C0008,C0042,2.1224242424242425
C0008,C0043,2.3736263736263736
C0008,C0044,2.098901098901099
C0008,C0045,1.5161290322580645
C0008,C0046,1.59748427672956
C0008,C0047,1.5309734513274338
C0008,C0048,2.3095238095238098
C0008,C0049,1.5898268398268396
C0008,C0050,1.8275862068965516
C0008,C0051,1.8914858096828044
C0008,C0052,1.777319587628866
C0008,C0053,1.5505397448478901
C0008,C0054,1.4882005899705015
C0008,C0055,1.5389988358556461
C0008,C0056,1.5514993481095174
C0008,C0057,1.6160714285714286
C0008,C0058,1.683116883116883
C0008,C0059,1.758220502901354
C0008,C0060,1.7721518987341771
C0008,C0061,1.7914110429447851
C0008,C0062,1.5751552795031056
C0008,C0063,1.422680412371134
C0008,C0064,1.701754385964912
C0008,C0065,1.7806215722120657
C0008,C0066,1.6190476190476188
C0008,C0067,1.8824306472919419
C0008,C0068,1.7202216066481995
C0008,C0069,1.391304347826087
C0008,C0070,1.451530612244898
C0008,C0071,1.4137931034482758
C0008,C0072,1.5636363636363635
C0008,C0073,1.5426356589147288
C0008,C0074,1.266304347826087
C0008,C0075,1.7956989247311828
C0008,C0076,1.9062500000000002
C0008,C0077,1.4166666666666667
C0008,C0078,1.608695652173913
C0008,C0079,2.10752688172043
C0008,C0080,1.647058823529412
C0008,C0081,2.870748299319728
C0008,C0082,2.0888888888888886
C0008,C0083,1.9365079365079363
C0008,C0084,1.5701754385964912
C0008,C0085,1.6041666666666665
C0008,C0086,1.598684210526316
C0008,C0087,1.8541666666666667
C0008,C0088,1.5970149253731343
C0008,C0089,2.0909090909090913
C0008,C0090,1.6415094339622642
C0008,C0091,2.0454545454545454
C0008,C0092,1.6341463414634148
C0008,C0093,1.6341463414634148
C0008,C0094,1.673076923076923
C0008,C0095,1.94
C0008,C0096,1.9154929577464788
C0008,C0097,1.673913043478261
C0008,C0098,1.6426666666666667
C0008,C0099,1.6111111111111112
C0008,C0100,2.119047619047619
C0008,C0101,1.5064935064935063
C0008,C0102,2.038338658146965
C0008,C0103,1.7517241379310344
C0008,C0104,1.6078431372549018
C0008,C0105,1.5075757575757578
C0008,C0106,1.5882352941176472
C0008,C0107,1.5361702127659576
C0008,C0108,1.4622222222222223
C0008,C0109,1.6470588235294117
C0008,C0110,1.9113924050632911
C0008,C0111,1.7167235494880546
C0008,C0112,1.9583333333333333
C0008,C0113,2.0214285714285714
C0008,C0114,1.6865671641791042
C0008,C0115,1.8279569892473115
C0008,C0116,1.6666666666666667
C0008,C0117,1.8707793856308708
C0008,C0118,1.7802469135802468
C0008,C0119,1.755644756648269
C0008,C0120,1.5452261306532662
C0008,C0121,2.025210084033614
C0008,C0122,1.5392781316348196
C0008,C0123,1.5812917594654787
C0008,C0124,1.7427385892116183
C0008,C0125,1.873134328358209
C0008,C0126,1.9720101781170485
C0008,C0127,2.0595238095238098
C0008,C0128,1.4594594594594592
C0008,C0129,1.7120500782472614
C0008,C0130,1.7347560975609755
C0008,C0131,1.9104477611940298
C0008,C0132,1.8382022471910116
C0008,C0133,2.0466666666666664
C0008,C0134,1.8692579505300353
C0008,C0135,1.830073349633252
C0008,C0136,1.8275862068965516
C0008,C0137,2.0512820512820515
C0008,C0138,1.9681274900398409
C0008,C0139,1.7478260869565216
C0008,C0140,1.746113989637306
C0008,C0141,1.6052631578947367
C0008,C0142,1.9027027027027028
C0008,C0143,1.8167770419426048
C0008,C0144,1.7485648679678532
C0008,C0145,1.640926640926641
C0008,C0146,1.6612377850162867
C0009,C0001,1.7440641886359913
C0009,C0002,1.9449541284403673
C0009,C0003,1.6871165644171777
C0009,C0004,1.8756855575868374
C0009,C0005,1.6498316498316496
C0009,C0006,1.8773234200743494
C0009,C0007,1.8579823702252694
C0009,C0008,1.631710362047441
C0009,C0009,1.6463306808134395
C0009,C0010,1.7565632458233889
C0009,C0011,1.7206896551724138
C0009,C0012,1.6372549019607845
C0009,C0013,1.7965367965367964
C0009,C0014,1.684678016284234
C0009,C0015,1.8441558441558439
C0009,C0016,1.8428529150636284
C0009,C0017,1.9449541284403673
C0009,C0019,1.7959183673469388
C0009,C0020,2.0
C0009,C0021,1.5208333333333335
C0009,C0022,1.28
C0009,C0023,1.6428571428571428
C0009,C0024,1.4444444444444444
C0009,C0025,2.0
C0009,C0026,2.658536585365854
C0009,C0027,2.096774193548387
C0009,C0028,1.8500000000000003
C0009,C0029,1.5686274509803921
C0009,C0030,2.087719298245614
C0009,C0031,1.8356643356643358
C0009,C0032,1.803921568627451
C0009,C0033,1.7304964539007093
C0009,C0034,2.073359073359073
C0009,C0035,1.4615384615384615
C0009,C0036,1.8399999999999999
C0009,C0037,2.261904761904762
C0009,C0038,2.1162790697674416
C0009,C0039,1.9024390243902438
C0009,C0040,1.7999999999999998
C0009,C0041,1.5922330097087378
C0009,C0042,1.8775510204081634
C0009,C0043,1.2142857142857142
C0009,C0044,1.631578947368421
C0009,C0045,1.7280701754385965
C0009,C0046,1.65625
C0009,C0047,1.710526315789474
C0009,C0048,2.329113924050633
C0009,C0049,1.6527415143603135
C0009,C0050,2.125
C0009,C0051,1.7725321888412016
C0009,C0052,1.8203592814371259
C0009,C0053,1.5239043824701195
C0009,C0054,1.4728033472803348
C0009,C0055,1.4953051643192488
C0009,C0056,1.5654952076677315
C0009,C0057,1.9625000000000001
C0009,C0058,1.652173913043478
C0009,C0059,1.821917808219178
C0009,C0060,1.9782608695652173
C0009,C0061,1.6952380952380952
C0009,C0062,1.6609686609686611
C0009,C0063,1.7500000000000002
C0009,C0064,1.6888888888888889
C0009,C0065,1.7745664739884395
C0009,C0066,1.6551724137931034
C0009,C0067,1.7442528735632183
C0009,C0068,1.651006711409396
C0009,C0069,1.4
C0009,C0070,1.5647058823529412
C0009,C0071,1.3333333333333333
C0009,C0072,1.7352941176470587
C0009,C0073,1.4074074074074074
C0009,C0074,1.4225352112676055
C0009,C0075,1.915492957746479
C0009,C0076,1.8191489361702127
C0009,C0078,1.634020618556701
C0009,C0079,1.8666666666666665
C0009,C0080,1.3333333333333333
C0009,C0081,1.5432098765432098
C0009,C0082,1.7500000000000002
C0009,C0083,2.022222222222222
C0009,C0084,1.4313725490196079
C0009,C0085,1.6857142857142857
C0009,C0086,2.1666666666666665
C0009,C0087,2.0648148148148144
C0009,C0088,1.4210526315789473
C0009,C0089,1.5714285714285714
C0009,C0090,1.7727272727272727
C0009,C0091,1.777777777777778
C0009,C0092,2.0869565217391304
C0009,C0093,1.7903225806451613
C0009,C0095,1.5
C0009,C0096,1.6666666666666667
C0009,C0097,1.75
C0009,C0098,1.6149068322981364
C0009,C0099,1.5526315789473684
C0009,C0100,1.5999999999999999
C0009,C0101,1.923076923076923
C0009,C0102,1.980392156862745
C0009,C0103,1.5795454545454546
C0009,C0104,1.631578947368421
C0009,C0105,1.5668449197860963
C0009,C0106,1.5714285714285714
C0009,C0107,1.5849056603773586
C0009,C0108,1.618421052631579
C0009,C0109,1.6105263157894734
C0009,C0110,1.9500000000000002
C0009,C0111,1.823943661971831
C0009,C0112,2.549019607843137
C0009,C0113,1.7868852459016393
C0009,C0114,1.6835443037974682
C0009,C0115,1.6886792452830188
C0009,C0116,1.7941176470588234
C0009,C0117,1.8760757314974184
C0009,C0118,1.7340909090909091
C0009,C0119,1.8823529411764708
C0009,C0120,1.6344086021505377
C0009,C0121,1.8562500000000002
C0009,C0122,1.5414634146341466
C0009,C0123,1.5672514619883042
C0009,C0124,1.59375
C0009,C0125,1.7391304347826086
C0009,C0126,1.8604651162790697
C0009,C0127,1.7916666666666667
C0009,C0128,1.542168674698795
C0009,C0129,1.719665271966527
C0009,C0130,1.6585365853658536
C0009,C0131,1.6842105263157894
C0009,C0132,1.9565217391304348
C0009,C0133,2.075098814229249
C0009,C0134,1.9076305220883534
C0009,C0135,1.861111111111111
C0009,C0136,1.32
C0009,C0137,1.9310344827586208
C0009,C0138,1.7705882352941176
C0009,C0139,1.7169811320754715
C0009,C0140,1.6607142857142856
C0009,C0141,2.533333333333333
C0009,C0142,2.1136363636363638
C0009,C0143,1.777777777777778
C0009,C0144,1.857142857142857
C0009,C0145,2.0
C0009,C0146,1.7142857142857144
C0010,C0001,1.6752903907074974
C0010,C0002,1.6842105263157896
C0010,C0003,2.2857142857142856
C0010,C0004,1.5634920634920637
C0010,C0005,1.5824915824915826
C0010,C0006,1.5968992248062017
C0010,C0007,1.8559498956158664
C0010,C0008,1.6071065989847717
C0010,C0009,1.7207977207977208
C0010,C0010,1.3835616438356164
C0010,C0011,1.6915887850467288
C0010,C0012,1.8125000000000002
C0010,C0013,1.6826923076923077
C0010,C0014,1.594541910331384
C0010,C0015,1.7542857142857142
C0010,C0016,1.7290167865707433
C0010,C0017,1.6842105263157896
C0010,C0019,2.185185185185185
C0010,C0021,1.0
C0010,C0022,3.3846153846153846
C0010,C0023,1.5416666666666667
C0010,C0025,1.6666666666666667
C0010,C0027,1.9411764705882353
C0010,C0028,1.3076923076923077
C0010,C0029,1.4285714285714286
C0010,C0030,1.4999999999999998
C0010,C0031,1.5666666666666667
C0010,C0033,1.5882352941176472
C0010,C0034,1.8947368421052633
C0010,C0035,1.222222222222222
C0010,C0036,1.3548387096774193
C0010,C0037,3.3333333333333335
C0010,C0038,2.0
C0010,C0039,2.025
C0010,C0040,3.2222222222222223
C0010,C0041,1.5833333333333333
C0010,C0042,1.8915094339622642
C0010,C0043,3.0
C0010,C0044,1.4374999999999998
C0010,C0045,1.48
C0010,C0046,1.3333333333333333
C0010,C0047,1.3846153846153846
C0010,C0048,1.375
C0010,C0049,1.6111111111111112
C0010,C0051,1.339622641509434
C0010,C0052,1.5185185185185186
C0010,C0053,1.633879781420765
C0010,C0054,1.564102564102564
C0010,C0055,1.6624999999999999
C0010,C0056,1.4893617021276597
C0010,C0057,1.9166666666666667
C0010,C0058,1.4473684210526316
C0010,C0059,1.6594202898550725
C0010,C0060,1.0
C0010,C0061,1.85
C0010,C0062,1.6300000000000001
C0010,C0063,2.0833333333333335
C0010,C0064,1.2
C0010,C0065,1.8809523809523812
C0010,C0066,1.6666666666666667
C0010,C0067,1.6666666666666665
C0010,C0068,1.8658536585365855
C0010,C0070,1.5660377358490563
C0010,C0072,1.0
C0010,C0073,1.8333333333333333
C0010,C0074,1.5
C0010,C0075,1.4285714285714286
C0010,C0076,1.3529411764705883
C0010,C0077,1.3333333333333333
C0010,C0078,1.5384615384615385
C0010,C0079,1.1764705882352942
C0010,C0080,1.2857142857142856
C0010,C0081,1.9166666666666667
C0010,C0082,2.0
C0010,C0083,1.5833333333333333
C0010,C0084,1.5312500000000002
C0010,C0085,2.1333333333333333
C0010,C0086,1.6666666666666667
C0010,C0087,1.9375
C0010,C0088,1.0833333333333333
C0010,C0089,1.4545454545454544
C0010,C0090,1.9302325581395348
C0010,C0091,1.625
C0010,C0092,1.3636363636363635
C0010,C0093,1.4444444444444444
C0010,C0095,1.5909090909090908
C0010,C0096,1.5882352941176472
C0010,C0098,2.0588235294117645
C0010,C0099,2.1666666666666665
C0010,C0101,2.0
C0010,C0102,1.8297872340425532
C0010,C0103,1.3157894736842106
C0010,C0104,1.4285714285714286
C0010,C0105,1.504
C0010,C0107,1.2258064516129032
C0010,C0108,1.5
C0010,C0109,1.5348837209302326
C0010,C0110,1.7413793103448276
C0010,C0111,1.9111111111111112
C0010,C0112,2.0
C0010,C0113,1.9375000000000002
C0010,C0114,1.4761904761904763
C0010,C0115,1.375
C0010,C0116,1.5416666666666667
C0010,C0117,1.859122401847575
C0010,C0118,1.4734299516908214
C0010,C0119,1.662280701754386
C0010,C0120,1.5047619047619047
C0010,C0121,1.263157894736842
C0010,C0122,1.7090909090909092
C0010,C0123,1.696969696969697
C0010,C0124,1.4583333333333333
C0010,C0125,1.2307692307692308
C0010,C0126,1.7399999999999998
C0010,C0128,1.7272727272727273
C0010,C0129,1.7058823529411766
C0010,C0130,1.2727272727272727
C0010,C0132,1.88
C0010,C0133,1.8375
C0010,C0134,1.9375
C0010,C0135,2.066666666666667
C0010,C0136,1.2
C0010,C0137,1.8750000000000002
C0010,C0138,1.4318181818181817
C0010,C0139,1.5277777777777777
C0010,C0140,1.125
C0010,C0141,1.3333333333333333
C0010,C0142,1.131578947368421
C0010,C0143,1.7142857142857144
C0010,C0144,1.5833333333333333
C0010,C0145,2.2222222222222223
C0011,C0001,1.8394229472832682
C0011,C0002,2.2857142857142856
C0011,C0003,1.7358490566037739
C0011,C0004,1.7023255813953488
C0011,C0005,1.6850152905198779
C0011,C0006,2.015957446808511
C0011,C0007,1.8785046728971961
C0011,C0008,1.7077872012336164
C0011,C0009,1.7695560253699791
C0011,C0010,2.0454545454545454
C0011,C0011,1.7093023255813955
C0011,C0012,1.5333333333333334
C0011,C0013,1.658227848101266
C0011,C0014,1.6692307692307693
C0011,C0015,1.7458563535911602
C0011,C0016,1.9310513447432764
C0011,C0017,2.2857142857142856
C0011,C0019,2.0
C0011,C0020,1.6666666666666667
C0011,C0021,1.625
C0011,C0022,1.0
C0011,C0023,2.230769230769231
C0011,C0026,1.5714285714285716
C0011,C0027,1.7599999999999998
C0011,C0028,1.7714285714285716
C0011,C0029,1.5
C0011,C0030,1.5000000000000002
C0011,C0031,1.6517857142857144
C0011,C0032,1.8181818181818183
C0011,C0033,1.424242424242424
C0011,C0034,2.3305785123966944
C0011,C0035,1.25
C0011,C0036,1.5
C0011,C0037,1.25
C0011,C0038,1.918032786885246
C0011,C0039,2.3333333333333335
C0011,C0040,2.057142857142857
C0011,C0041,1.5121951219512197
C0011,C0042,2.161290322580645
C0011,C0043,1.9285714285714286
C0011,C0044,1.5714285714285714
C0011,C0045,1.5555555555555556
C0011,C0046,1.5925925925925926
C0011,C0047,1.6428571428571428
C0011,C0048,1.7551020408163265
C0011,C0049,1.6590909090909094
C0011,C0050,1.4444444444444444
C0011,C0051,1.9785714285714286
C0011,C0052,1.9447852760736197
C0011,C0053,1.5
C0011,C0054,1.616279069767442
C0011,C0055,1.627906976744186
C0011,C0056,1.7023809523809523
C0011,C0057,1.926829268292683
C0011,C0058,1.7166666666666668
C0011,C0059,1.5999999999999999
C0011,C0060,1.962962962962963
C0011,C0061,1.8399999999999999
C0011,C0062,1.524271844660194
C0011,C0063,1.0
C0011,C0064,1.5789473684210527
C0011,C0065,1.7875
C0011,C0066,2.1666666666666665
C0011,C0067,1.971830985915493
C0011,C0068,2.0270270270270268
C0011,C0070,1.5714285714285714
C0011,C0071,1.9230769230769231
C0011,C0072,1.5277777777777777
C0011,C0073,1.3225806451612903
C0011,C0074,1.3125
C0011,C0075,2.05
C0011,C0076,3.8947368421052637
C0011,C0077,1.3333333333333333
C0011,C0078,1.5
C0011,C0079,1.5645161290322582
C0011,C0080,1.0
C0011,C0081,1.625
C0011,C0082,1.5
C0011,C0083,2.0
C0011,C0084,1.7999999999999998
C0011,C0085,1.090909090909091
C0011,C0086,2.7
C0011,C0087,1.7599999999999998
C0011,C0088,1.5
C0011,C0089,1.3333333333333333
C0011,C0090,1.9545454545454546
C0011,C0092,1.3333333333333333
C0011,C0093,1.8235294117647058
C0011,C0094,2.0
C0011,C0095,1.5
C0011,C0096,1.885714285714286
C0011,C0097,1.5
C0011,C0098,1.4285714285714288
C0011,C0099,2.4
C0011,C0100,1.5
C0011,C0102,2.0533333333333332
C0011,C0103,1.816326530612245
C0011,C0104,1.7857142857142858
C0011,C0105,1.2586206896551724
C0011,C0106,2.25
C0011,C0107,1.9393939393939392
C0011,C0108,1.4230769230769231
C0011,C0109,1.5194805194805194
C0011,C0110,1.411764705882353
C0011,C0111,1.3529411764705883
C0011,C0112,2.1250000000000004
C0011,C0113,1.8461538461538465
C0011,C0114,1.8636363636363633
C0011,C0115,1.6578947368421053
C0011,C0116,1.8823529411764703
C0011,C0117,1.9837326234841763
C0011,C0118,1.6825396825396826
C0011,C0119,1.713815789473684
C0011,C0120,1.611764705882353
C0011,C0121,1.6615384615384616
C0011,C0122,1.6451612903225805
C0011,C0123,1.7333333333333332
C0011,C0124,1.846153846153846
C0011,C0125,1.717948717948718
C0011,C0126,2.212121212121212
C0011,C0127,2.4545454545454546
C0011,C0128,1.6111111111111112
C0011,C0129,2.0945945945945947
C0011,C0130,2.0555555555555554
C0011,C0131,1.3333333333333333
C0011,C0132,1.6534653465346536
C0011,C0133,1.6065573770491803
C0011,C0134,2.0277777777777777
C0011,C0135,1.989018531228552
